id,label
1,28.437700000000003
2,39.85430634920635
3,23.85024444444445
4,26.75442222222222
5,18.62007777777778
6,5.343244444444443
7,25.65901587301587
8,18.995927777777776
9,23.54855555555556
10,22.738194444444442
11,26.108933333333333
12,18.77006666666667
13,7.255144444444445
14,25.01415555555555
15,18.206629629629628
16,22.296900529100526
17,21.585622222222224
18,23.7511
19,19.207522222222224
20,6.549888888888889
21,23.267752380952377
22,17.142766666666667
23,18.172388888888893
24,14.319877777777775
25,20.560109523809523
26,14.23131111111111
27,6.661820634920635
28,21.200844444444442
29,20.979455555555557
30,25.508095238095244
31,25.73730952380952
32,28.54036507936507
33,23.11004603174603
34,8.760044444444443
35,27.916
36,18.84876666666667
37,26.48003333333333
38,20.476533333333336
39,26.402158730158728
40,22.481488888888894
41,9.269882539682543
42,25.213527777777777
43,16.450850793650794
44,20.4141
45,17.11167407407407
46,19.595555555555556
47,17.09494444444444
48,4.331169841269841
49,21.077733333333335
50,18.531999999999996
51,24.06424444444445
52,25.688144444444443
53,27.048600000000004
54,21.215765873015872
55,8.630033333333333
56,28.170177777777777
57,17.238333333333337
58,23.66010634920635
59,24.60361111111111
60,26.180120105820105
61,20.736690476190475
62,7.881244444444444
63,26.5460634920635
64,18.415622222222225
65,22.99528484848485
66,19.353060317460322
67,21.97077777777778
68,17.288316666666667
69,7.201031746031745
70,23.473586243386247
71,18.418333333333333
72,23.692722222222223
73,24.189096825396824
74,26.451038888888892
75,18.677274074074077
76,8.45411111111111
77,24.96691111111111
78,18.94436746031746
79,23.62322222222222
80,22.84715714285714
81,25.254255555555552
82,18.929080952380954
83,8.120503174603176
84,26.08895555555556
85,19.16546666666667
86,25.023119047619048
87,25.799773015873015
88,27.96916984126984
89,20.71907777777778
90,5.2851936507936506
91,27.412166666666668
92,22.150644444444445
93,28.370774603174603
94,34.252588888888894
95,35.11605555555556
96,24.74703015873016
97,10.344552380952381
98,32.5384
99,18.998958730158733
100,23.998144444444446
101,22.29478888888889
102,25.29224285714286
103,17.46560476190476
104,7.776188888888888
105,25.337428571428568
106,18.14748888888889
107,24.31762222222222
108,23.221298412698413
109,23.630055555555558
110,18.208639682539687
111,8.247534126984126
112,26.04178181818182
113,18.026484126984126
114,19.813298412698412
115,18.534876190476194
116,20.534022222222223
117,15.527015873015875
118,7.051611111111111
119,22.610855555555553
120,17.713444444444445
121,22.394922222222228
122,20.32305
123,23.701744444444444
124,15.344533333333334
125,7.341733333333334
126,24.941877777777776
127,19.489544444444444
128,23.56937777777778
129,22.932999999999996
130,24.318055555555556
131,17.201507936507937
132,5.050290476190477
133,26.078012962962966
134,15.321522222222221
135,19.19996666666667
136,15.197233333333333
137,19.473803174603177
138,10.513444444444447
139,6.7681650793650805
140,20.880755555555552
141,16.566266666666667
142,19.482055555555558
143,17.085977777777778
144,19.246
145,14.710480952380953
146,7.405455555555556
147,19.106233333333332
148,16.05880793650794
149,20.739042857142856
150,20.858080952380945
151,21.92056825396826
152,12.471322222222224
153,5.732923809523809
154,22.489373015873014
155,14.343077777777777
156,19.836833333333338
157,18.521177777777776
158,20.326511111111117
159,14.35498888888889
160,5.8557555555555565
161,20.789755555555555
162,16.186769841269843
163,19.121777777777776
164,14.831811111111113
165,19.49666666666667
166,13.9806873015873
167,7.124064285714285
168,21.00433333333333
169,16.396499999999996
170,19.67492222222222
171,17.041600000000003
172,19.221544444444444
173,13.354822222222223
174,6.5324777777777765
175,20.923400000000004
176,15.950384126984126
177,19.620055555555556
178,20.215390476190475
179,20.288400000000003
180,15.478011111111112
181,4.8925222222222216
182,21.56238888888889
183,15.753196825396826
184,19.12755873015873
185,19.87537777777778
186,18.159466666666663
187,14.653655555555558
188,6.997271428571431
189,19.050333333333338
190,19.160700000000002
191,22.327100000000005
192,24.775366666666667
193,25.155666666666672
194,19.90838585858586
195,8.64968888888889
196,25.58186666666667
197,19.34361587301587
198,23.941779365079363
199,25.114183333333326
200,24.63137777777778
201,20.125777777777778
202,8.358177777777778
203,26.377144444444443
204,14.888177777777775
205,17.3692
206,15.351299999999998
207,18.506511111111113
208,16.15188888888889
209,6.724987301587301
210,20.01831111111111
211,16.12087777777778
212,19.663566666666668
213,18.258333333333333
214,20.753999999999998
215,15.129409523809523
216,7.114188888888888
217,20.772277777777774
218,17.376290476190476
219,21.753022222222228
220,24.315230158730163
221,25.397987301587307
222,18.11856666666667
223,7.866644444444445
224,25.16377777777778
225,18.620866666666664
226,20.080904761904765
227,19.436350793650792
228,21.452133333333332
229,17.368760317460318
230,7.503644444444444
231,23.001725925925925
232,16.321628571428572
233,18.362896825396824
234,18.704580952380947
235,20.674155555555558
236,14.638144444444444
237,7.176514285714286
238,21.226611111111115
239,17.0335
240,18.029753968253967
241,20.36327777777778
242,22.304622222222225
243,16.574711111111114
244,6.9113444444444445
245,22.56312222222222
246,12.781422222222222
247,17.87421111111111
248,16.582738095238096
249,18.23351587301587
250,15.015977777777778
251,7.004660317460319
252,19.66405396825397
253,14.702933333333334
254,16.42830158730159
255,18.081348484848487
256,18.02180476190476
257,14.863388888888888
258,7.412683333333333
259,19.90767619047619
260,13.91690476190476
261,15.144444444444444
262,13.416394444444444
263,14.614269047619045
264,13.25756984126984
265,6.515242857142856
266,16.57651507936508
267,14.77222222222222
268,16.70597619047619
269,15.398044444444446
270,15.906961111111112
271,13.761066666666666
272,3.961903174603175
273,17.75904761904762
274,14.179888888888888
275,15.959144444444442
276,17.419522222222223
277,17.362462962962965
278,14.20123492063492
279,7.1923
280,16.82919047619048
281,14.677188888888887
282,15.782177777777775
283,16.55308888888889
284,16.688022222222223
285,11.846266666666667
286,7.117531746031745
287,18.31434444444444
288,12.238577777777778
289,13.878344444444444
290,13.512666666666668
291,15.123177777777778
292,11.453249206349206
293,6.300277777777779
294,14.640988888888888
295,14.7157
296,15.98197222222222
297,15.428690476190475
298,15.93301111111111
299,12.68387777777778
300,5.804755555555556
301,16.590433333333333
302,14.879969841269837
303,16.091738095238096
304,15.0738
305,16.05420634920635
306,13.789825396825401
307,5.311692063492062
308,18.4797746031746
309,16.029851851851852
310,16.190266666666666
311,14.09671111111111
312,16.554507936507935
313,13.229904761904761
314,6.367850793650794
315,18.798878306878304
316,12.40474074074074
317,13.247322222222225
318,12.68428888888889
319,13.726452380952379
320,11.866784126984129
321,6.391855555555555
322,14.869800000000001
323,10.560647619047618
324,14.827503174603176
325,14.069584126984125
326,15.850085714285715
327,11.488832539682539
328,6.440644444444445
329,16.5558253968254
330,13.842107936507936
331,16.81557777777778
332,15.969088095238098
333,15.507000529100527
334,13.396768253968254
335,6.968466666666668
336,18.050989947089946
337,15.707755555555554
338,16.921352380952378
339,16.770788888888887
340,16.040922222222225
341,14.360359259259257
342,6.92881111111111
343,19.14669047619048
344,12.455255555555555
345,16.208492063492063
346,14.377977777777776
347,16.382652380952383
348,11.859444444444444
349,6.309406349206349
350,17.837766666666663
351,15.092077777777778
352,17.2188
353,16.676455555555556
354,17.309633333333338
355,14.545781481481482
356,7.125988888888888
357,19.150333333333332
358,12.440144444444448
359,15.035733333333331
360,13.996350793650793
361,15.576855555555557
362,11.738525396825397
363,6.328366666666667
364,17.941785185185186
365,14.276185714285713
366,17.3563
367,14.368500000000001
368,16.559033333333332
369,13.95285873015873
370,6.909933333333333
371,18.55622962962963
372,12.417351851851853
373,14.08478888888889
374,12.978488888888887
375,13.811194444444443
376,11.666874074074077
377,6.447104761904762
378,13.21563015873016
379,13.389888888888889
380,14.36085
381,13.98640158730159
382,14.660700793650795
383,11.673477777777777
384,6.347833333333333
385,16.881006878306877
386,13.405874603174603
387,12.5895126984127
388,14.06322222222222
389,14.557555555555556
390,12.454311111111112
391,6.764566666666667
392,15.465064021164022
393,10.826866666666666
394,11.851474603174605
395,11.24990634920635
396,12.4399
397,9.317425396825396
398,5.856166666666667
399,14.254499999999998
400,16.614755555555558
401,15.757877777777775
402,13.780115873015875
403,15.14496031746032
404,13.179557936507939
405,3.7440904761904767
406,17.404422222222227
407,12.995688888888887
408,15.042322222222221
409,13.661533333333333
410,14.815499999999997
411,11.606366666666668
412,6.731314285714285
413,13.583300000000001
414,12.850507936507935
415,14.575111111111111
416,13.773922222222222
417,15.322916666666668
418,9.90397777777778
419,6.275571428571428
420,17.929322222222222
421,17.152044444444446
422,16.818388888888887
423,16.091500000000003
424,17.188541269841274
425,12.341199999999997
426,7.391428571428572
427,18.31664708994709
428,13.75302857142857
429,16.11863333333333
430,16.8292
431,16.966244444444445
432,11.525644444444444
433,6.890333333333333
434,18.79755873015873
435,15.311234920634922
436,17.1307
437,15.633944444444442
438,16.78177777777778
439,12.589433333333336
440,6.965977777777778
441,17.746279365079367
442,15.093355555555556
443,18.59615555555555
444,19.7995
445,20.322422222222222
446,17.110055555555558
447,7.251895238095236
448,19.31222222222222
449,13.355493650793651
450,14.290055555555556
451,13.069655555555554
452,13.7262
453,11.368366666666665
454,6.093966810966813
455,16.049444444444447
456,15.671977777777778
457,17.657055555555555
458,16.739174074074075
459,16.891523809523807
460,14.889777777777777
461,4.241785714285714
462,18.457288888888893
463,12.229633333333334
464,14.778705555555556
465,12.948900000000002
466,15.282877777777777
467,11.05279761904762
468,6.1830888888888875
469,16.701422222222224
470,17.59568888888889
471,13.322355555555557
472,12.578060317460316
473,13.841581746031745
474,11.433322222222221
475,6.293777777777778
476,14.446984126984127
477,13.712407936507937
478,11.459655555555559
479,20.41027777777778
480,12.548912698412698
481,9.290787301587303
482,5.92028888888889
483,13.2669
484,14.10386111111111
485,15.599333333333334
486,14.21902222222222
487,14.964185714285714
488,12.470655555555554
489,6.937622222222221
490,16.19831746031746
491,17.605855555555554
492,15.884546825396827
493,15.409233333333333
494,14.8017873015873
495,12.474314285714286
496,6.988595238095238
497,17.929644444444445
498,12.995255555555556
499,14.265844444444443
500,13.53240793650794
501,14.894188888888891
502,10.597833333333332
503,6.361780952380951
504,16.153133333333333
505,13.273566666666666
506,15.763344444444442
507,13.790182539682542
508,16.0966
509,11.865977248677249
510,7.0054444444444455
511,17.224800000000002
512,15.017577777777777
513,13.310555555555558
514,13.510620634920635
515,14.169644444444446
516,10.53934126984127
517,6.261825396825397
518,14.41272777777778
519,15.876333333333331
520,16.863880952380953
521,16.332944444444443
522,18.359166666666667
523,13.6562
524,7.192888888888889
525,17.895855026455024
526,15.865846031746035
527,16.26021746031746
528,17.829628571428568
